instrument_key,trading_symbol,isin,company_name,exchange,segment
NSE_EQ|INE274F01020,WESTLIFE,INE274F01020,WESTLIFE FOODWORLD LTD,NSE,NSE_EQ
NSE_EQ|INE844K01012,BEDMUTHA,INE844K01012,BEDMUTHA INDUST LTD,NSE,NSE_EQ
NSE_EQ|INE947Q01028,LAURUSLABS,INE947Q01028,LAURUS LABS LIMITED,NSE,NSE_EQ
NSE_EQ|INE411F01010,KAMAHOLD,INE411F01010,KAMA HOLDINGS LTD.,NSE,NSE_EQ
NSE_EQ|INE913H01037,ENDURANCE,INE913H01037,ENDURANCE TECHNO. LTD.,NSE,NSE_EQ
NSE_EQ|INE490G01020,MOIL,INE490G01020,MOIL LIMITED,NSE,NSE_EQ
NSE_EQ|INE918I01026,BAJAJFINSV,INE918I01026,BAJAJ FINSERV LTD.,NSE,NSE_EQ
NSE_EQ|INE360L01017,FMNL,INE360L01017,FUTURE MKT NETWORKS LTD,NSE,NSE_EQ
NSE_EQ|INE933X01016,SHANTI,INE933X01016,SHANTI OVERSEAS INDIA LTD,NSE,NSE_EQ
NSE_EQ|INE758E01017,JIOFIN,INE758E01017,JIO FIN SERVICES LTD,NSE,NSE_EQ
NSE_EQ|INE001E01012,PREMCO,INE001E01012,PREMCO GLOBAL LTD.,NSE,NSE_EQ
NSE_EQ|INE089A01031,DRREDDY,INE089A01031,DR. REDDY S LABORATORIES,NSE,NSE_EQ
NSE_EQ|INE456Z01021,MEDIASSIST,INE456Z01021,MEDI ASSIST HEALTH SER L,NSE,NSE_EQ
NSE_EQ|INE771A01026,MIRZAINT,INE771A01026,MIRZA INTERNATIONAL LIMIT,NSE,NSE_EQ
NSE_EQ|INE251B01027,ZENTEC,INE251B01027,ZEN TECHNOLOGIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE0ADB01012,INNOVISION,INE0ADB01012,INNOVISION LIMITED,NSE,NSE_EQ
NSE_EQ|INE705X01026,GOYALALUM,INE705X01026,GOYAL ALUMINIUMS LIMITED,NSE,NSE_EQ
NSE_EQ|INE633B01018,POLYPLEX,INE633B01018,POLYPLEX CORPORATION LTD,NSE,NSE_EQ
NSE_EQ|INE372E01025,BIRLAPREC,INE372E01025,BIRLA PRECISION TECH L,NSE,NSE_EQ
NSE_EQ|INE575P01011,STARHEALTH,INE575P01011,STAR HEALTH & AL INS CO L,NSE,NSE_EQ
NSE_EQ|INE778B01029,ESTER,INE778B01029,ESTER INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE299D01022,HAMPTON,INE299D01022,HAMPTON SKY REALTY LTD.,NSE,NSE_EQ
NSE_EQ|INE142K01011,AURUS,INE142K01011,AURUS GEM CORP LIMITED,NSE,NSE_EQ
NSE_EQ|INE351A01035,UNICHEMLAB,INE351A01035,UNICHEM LABORATORIES LTD,NSE,NSE_EQ
NSE_EQ|INE863B01029,PREMEXPLN,INE863B01029,PREMIER EXPLOSIVES LTD,NSE,NSE_EQ
NSE_EQ|INE358U01012,ZOTA,INE358U01012,ZOTA HEALTH CARE LIMITED,NSE,NSE_EQ
NSE_EQ|INE666D01022,BORORENEW,INE666D01022,BOROSIL RENEWABLES LTD,NSE,NSE_EQ
NSE_EQ|INE505A01010,DMCC,INE505A01010,DMCC SPECIALITY CHEMICALS,NSE,NSE_EQ
NSE_EQ|INE732S01012,SAKAR,INE732S01012,SAKAR HEALTHCARE LIMITED,NSE,NSE_EQ
NSE_EQ|INE912T01018,RPEL,INE912T01018,RAGHAV PRODUCTIVITY ENH L,NSE,NSE_EQ
NSE_EQ|INE501G01024,HTMEDIA,INE501G01024,HT MEDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE336X01012,TOTAL,INE336X01012,TOTAL TRANSPORT SYS LTD,NSE,NSE_EQ
NSE_EQ|INE195J01029,PNCINFRA,INE195J01029,PNC INFRATECH LTD.,NSE,NSE_EQ
NSE_EQ|INE533C01018,KJMCFIN,INE533C01018,K J M C FINANCIAL SERV L,NSE,NSE_EQ
NSE_EQ|INE834M01019,RTNINDIA,INE834M01019,RATTANINDIA ENT LIMITED,NSE,NSE_EQ
NSE_EQ|INE526E01018,SHRIPISTON,INE526E01018,SPR AUTO TECHNOLOGIES LTD,NSE,NSE_EQ
NSE_EQ|INE544H01014,JHS,INE544H01014,JHS SVEND. LAB. LTD,NSE,NSE_EQ
NSE_EQ|INE848E01016,NHPC,INE848E01016,NHPC LTD,NSE,NSE_EQ
NSE_EQ|INE253B01015,21STCENMGM,INE253B01015,21ST CENTURY MGMT SERVICE,NSE,NSE_EQ
NSE_EQ|INE324L01013,RPPINFRA,INE324L01013,R.P.P INFRA PROJECTS LTD,NSE,NSE_EQ
NSE_EQ|INE0PB301013,SCILAL,INE0PB301013,SHIPPING CORP OF ILA LTD,NSE,NSE_EQ
NSE_EQ|INE686A01026,CEMPRO,INE686A01026,CEMINDIA PROJECTS LIMITED,NSE,NSE_EQ
NSE_EQ|INE1VXE01018,STLNETWORK,INE1VXE01018,STL NETWORKS LIMITED,NSE,NSE_EQ
NSE_EQ|INE314H01012,TECHNVISN,INE314H01012,TECHNVISION VENTURES LTD.,NSE,NSE_EQ
NSE_EQ|INE087Z01024,AAKASH,INE087Z01024,AAKASH EXPLORATION SER L,NSE,NSE_EQ
NSE_EQ|INE768C01028,ZYDUSWELL,INE768C01028,ZYDUS WELLNESS LIMITED,NSE,NSE_EQ
NSE_EQ|INE071N01016,EPIGRAL,INE071N01016,EPIGRAL LIMITED,NSE,NSE_EQ
NSE_EQ|INE852O01025,APTUS,INE852O01025,APTUS VALUE HSG FIN I LTD,NSE,NSE_EQ
NSE_EQ|INE943D01017,MPSLTD,INE943D01017,MPS LIMITED,NSE,NSE_EQ
NSE_EQ|INE0LQS01015,TIPSFILMS,INE0LQS01015,TIPS FILMS LIMITED,NSE,NSE_EQ
NSE_EQ|INE05CZ01011,RATNAVEER,INE05CZ01011,RATNAVEER PRECISION ENG L,NSE,NSE_EQ
NSE_EQ|INE141D01018,TNTELE,INE141D01018,TAMILNADU TELECOMMUNICATI,NSE,NSE_EQ
NSE_EQ|INE400A01014,TUTIALKA,INE400A01014,TUTICORIN ALKAL CH & FE L,NSE,NSE_EQ
NSE_EQ|INE0NN701020,ATL,INE0NN701020,ALLCARGO TERMINALS LTD,NSE,NSE_EQ
NSE_EQ|INE560K01014,PFS,INE560K01014,PTC INDIA FIN SERV LTD,NSE,NSE_EQ
NSE_EQ|INE545A01024,HEG,INE545A01024,HEG LTD,NSE,NSE_EQ
NSE_EQ|INE415A01038,AGI,INE415A01038,AGI GREENPAC LIMITED,NSE,NSE_EQ
NSE_EQ|INE011D01013,SHERVANI,INE011D01013,SHERVANI INDUSTRIAL SYN L,NSE,NSE_EQ
NSE_EQ|INE964H01014,SEPC,INE964H01014,SEPC LIMITED,NSE,NSE_EQ
NSE_EQ|INE137M01017,SAB,INE137M01017,S A B INDUSTRIES LTD.,NSE,NSE_EQ
NSE_EQ|INE630A01024,SESHAPAPER,INE630A01024,SESHASAYEE PAPER & BOARDS,NSE,NSE_EQ
NSE_EQ|INE900C01027,ASAL,INE900C01027,AUTOMOTIVE STAMPINGS & AS,NSE,NSE_EQ
NSE_EQ|INE218C01016,AUSOMENT,INE218C01016,AUSOM ENTERPRISE LIMITED,NSE,NSE_EQ
NSE_EQ|INE982J01020,PAYTM,INE982J01020,ONE 97 COMMUNICATIONS LTD,NSE,NSE_EQ
NSE_EQ|INE500A01029,DCW,INE500A01029,DCW LTD,NSE,NSE_EQ
NSE_EQ|INE835A01029,VARDMNPOLY,INE835A01029,VARDHMAN POLYTEX LTD.,NSE,NSE_EQ
NSE_EQ|INE0NG701011,XTRANET,INE0NG701011,XTRANET TECHNOLOGIES LTD,NSE,NSE_EQ
NSE_EQ|INE197J01017,LPDC,INE197J01017,LANDMARK PR.DEV.CO.LTD,NSE,NSE_EQ
NSE_EQ|INE205C01021,POLYMED,INE205C01021,POLY MEDICURE LIMITED,NSE,NSE_EQ
NSE_EQ|INE865T01018,PDMJEPAPER,INE865T01018,PUDUMJEE PAPER PRO. LTD,NSE,NSE_EQ
NSE_EQ|INE395N01027,TVSSCS,INE395N01027,TVS SUPPLY CHAIN SOL L,NSE,NSE_EQ
NSE_EQ|INE571B01036,JAYBARMARU,INE571B01036,JAY BHARAT MARUTI LTD,NSE,NSE_EQ
NSE_EQ|INE850B01026,ABMKNO,INE850B01026,A B M KNOWLEDGEWARE LTD.,NSE,NSE_EQ
NSE_EQ|INE634I01029,KNRCON,INE634I01029,KNR CONSTRU LTD.,NSE,NSE_EQ
NSE_EQ|INE761H01022,PAGEIND,INE761H01022,PAGE INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE342J01019,ZFCVINDIA,INE342J01019,ZF COM VE CTR SYS IND LTD,NSE,NSE_EQ
NSE_EQ|INE781S01027,VENTIVE,INE781S01027,VENTIVE HOSPITALITY LTD,NSE,NSE_EQ
NSE_EQ|INE0DUT01020,INNOVACAP,INE0DUT01020,INNOVA CAPTAB LIMITED,NSE,NSE_EQ
NSE_EQ|INE13B501022,SAATVIKGL,INE13B501022,SAATVIK GREEN ENERGY LTD,NSE,NSE_EQ
NSE_EQ|INE615R01029,TRU,INE615R01029,TRUCAP FINANCE LIMITED,NSE,NSE_EQ
NSE_EQ|INE694E01014,KANPRPLA,INE694E01014,KANPUR PLASTIPACK LIMITED,NSE,NSE_EQ
NSE_EQ|INE510W01014,INOXGREEN,INE510W01014,INOX GREEN ENERGY SER LTD,NSE,NSE_EQ
NSE_EQ|INE386C01029,ASTRAMICRO,INE386C01029,ASTRA MICROWAVE LTD,NSE,NSE_EQ
NSE_EQ|INE754X01016,AARVI,INE754X01016,AARVI ENCON LIMITED,NSE,NSE_EQ
NSE_EQ|INE855C01023,WEBELSOLAR,INE855C01023,WEBSOL ENERGY SYSTEM LTD,NSE,NSE_EQ
NSE_EQ|INE564J01026,SHRJAGP,INE564J01026,SHRI JAGDAMBA POLYMERS L,NSE,NSE_EQ
NSE_EQ|INE451A01017,FORCEMOT,INE451A01017,FORCE MOTORS LIMITED,NSE,NSE_EQ
NSE_EQ|INE0R4L01018,DENTA,INE0R4L01018,DENTA WATER N INFRA SOL L,NSE,NSE_EQ
NSE_EQ|INE0WO601020,LAXMIDENTL,INE0WO601020,LAXMI DENTAL LIMITED,NSE,NSE_EQ
NSE_EQ|INE022I01019,ASIANTILES,INE022I01019,ASIAN GRANITO IND. LTD.,NSE,NSE_EQ
NSE_EQ|INE494B01023,TVSMOTOR,INE494B01023,TVS MOTOR COMPANY  LTD,NSE,NSE_EQ
NSE_EQ|INE236Y01012,NGIL,INE236Y01012,NAKODA GROUP OF IND. LTD,NSE,NSE_EQ
NSE_EQ|INE764D01017,VSTTILLERS,INE764D01017,VST TILLERS TRACTORS LTD,NSE,NSE_EQ
NSE_EQ|INE786A01032,JKLAKSHMI,INE786A01032,JK LAKSHMI CEMENT LTD,NSE,NSE_EQ
NSE_EQ|INE0LXT01019,REDTAPE,INE0LXT01019,REDTAPE LIMITED,NSE,NSE_EQ
NSE_EQ|INE740D01017,NRAIL,INE740D01017,N R AGARWAL INDS LTD,NSE,NSE_EQ
NSE_EQ|INE887G01027,GOKEX,INE887G01027,GOKALDAS EXPORTS LTD.,NSE,NSE_EQ
NSE_EQ|INE015C01016,TINNARUBR,INE015C01016,TINNA RUBBER AND INFR LTD,NSE,NSE_EQ
NSE_EQ|INE039C01032,JAMNAAUTO,INE039C01032,JAMNA AUTO IND LTD,NSE,NSE_EQ
NSE_EQ|INE401H01017,KKCL,INE401H01017,KEWAL KIRAN CLOTHING LTD,NSE,NSE_EQ
NSE_EQ|INE603A01013,PRAKASH,INE603A01013,PRAKASH INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE595R01023,EASTWEST,INE595R01023,EAST WEST FREIGHT CARRI L,NSE,NSE_EQ
NSE_EQ|INE133E01013,TI,INE133E01013,TILAKNAGAR INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE673O01025,TBOTEK,INE673O01025,TBO TEK LIMITED,NSE,NSE_EQ
NSE_EQ|INE19RI01016,TENNIND,INE19RI01016,TENNECO CLEAN AIR INDIA L,NSE,NSE_EQ
NSE_EQ|INE05C901015,JNPR,INE05C901015,JUNIPER GREEN ENERGY LTD,NSE,NSE_EQ
NSE_EQ|INE646L01027,INDIGO,INE646L01027,INTERGLOBE AVIATION LTD,NSE,NSE_EQ
NSE_EQ|INE558A01019,IPRINGLTD,INE558A01019,IP RINGS LTD.,NSE,NSE_EQ
NSE_EQ|INE0V6F01027,HYUNDAI,INE0V6F01027,HYUNDAI MOTOR INDIA LTD,NSE,NSE_EQ
NSE_EQ|INE010B01027,ZYDUSLIFE,INE010B01027,ZYDUS LIFESCIENCES LTD,NSE,NSE_EQ
NSE_EQ|INE302A01020,EXIDEIND,INE302A01020,EXIDE INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE046A01015,RIIL,INE046A01015,RELIANCE INDUSTRIAL INFRA,NSE,NSE_EQ
NSE_EQ|INE0KCE01017,EUREKAFORB,INE0KCE01017,EUREKA FORBES LIMITED,NSE,NSE_EQ
NSE_EQ|INE062D01024,ALICON,INE062D01024,ALICON CASTALLOY LIMITED,NSE,NSE_EQ
NSE_EQ|INE0BY001018,JUBLINGREA,INE0BY001018,JUBILANT INGREVIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE1B6101010,SHREEJISPG,INE1B6101010,SHREEJI SHIPPING GLOBAL L,NSE,NSE_EQ
NSE_EQ|INE0B9K01025,BANSALWIRE,INE0B9K01025,BANSAL WIRE INDUSTRIES L,NSE,NSE_EQ
NSE_EQ|INE645S01024,ROLEXRINGS,INE645S01024,ROLEX RINGS LIMITED,NSE,NSE_EQ
NSE_EQ|INE108E01023,SUNDARAM,INE108E01023,SUNDARAM MULTI PAP LTD,NSE,NSE_EQ
NSE_EQ|INE823B01015,COMPEAU,INE823B01015,COMPETENT AUTOMOB CO. L,NSE,NSE_EQ
NSE_EQ|INE305C01029,PANAMAPET,INE305C01029,PANAMA PETROCHEM LTD,NSE,NSE_EQ
NSE_EQ|INE161A01038,NIITLTD,INE161A01038,NIIT LIMITED,NSE,NSE_EQ
NSE_EQ|INE0PEQ01016,RBZJEWEL,INE0PEQ01016,RBZ JEWELLERS LIMITED,NSE,NSE_EQ
NSE_EQ|INE810G01011,SHYAMMETL,INE810G01011,SHYAM METALICS AND ENGY L,NSE,NSE_EQ
NSE_EQ|INE212S01015,FRACTAL,INE212S01015,FRACTAL ANALYTICS LIMITED,NSE,NSE_EQ
NSE_EQ|INE951M01037,RRIL,INE951M01037,R R I L LTD.,NSE,NSE_EQ
NSE_EQ|INE351F01018,JPPOWER,INE351F01018,JAIPRAKASH POWER VEN. LTD,NSE,NSE_EQ
NSE_EQ|INE420C01059,PAISALO,INE420C01059,PAISALO DIGITAL LIMITED,NSE,NSE_EQ
NSE_EQ|INE117B01020,CURAA,INE117B01020,CURA TECHNOLOGIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE0DAB01012,RVTH,INE0DAB01012,REVATHI EQUIPMENT INDIA L,NSE,NSE_EQ
NSE_EQ|INE217A01012,ZUARIIND,INE217A01012,ZUARI INDUSTRIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE634S01028,MANKIND,INE634S01028,MANKIND PHARMA LIMITED,NSE,NSE_EQ
NSE_EQ|INE080A01014,WEIZMANIND,INE080A01014,WEIZMANN LTD,NSE,NSE_EQ
NSE_EQ|INE458F01011,UNITEDTEA,INE458F01011,UNITED NILGIRI TEA LTD,NSE,NSE_EQ
NSE_EQ|INE304A01026,MUKANDLTD,INE304A01026,MUKAND LTD.,NSE,NSE_EQ
NSE_EQ|INE602W01027,SENCO,INE602W01027,SENCO GOLD LIMITED,NSE,NSE_EQ
NSE_EQ|INE191B01025,WELCORP,INE191B01025,WELSPUN CORP LIMITED,NSE,NSE_EQ
NSE_EQ|INE068B01017,SEKURITIND,INE068B01017,SAINT GOBAIN SEKUR IND L,NSE,NSE_EQ
NSE_EQ|INE110A01019,BPL,INE110A01019,BPL LTD,NSE,NSE_EQ
NSE_EQ|INE0PSC01024,DIGIDRIVE,INE0PSC01024,DIGIDRIVE DISTRIBUTORS L,NSE,NSE_EQ
NSE_EQ|INE597L01014,LOVABLE,INE597L01014,LOVABLE LINGERIE LTD,NSE,NSE_EQ
NSE_EQ|INE09KD01013,ATAM,INE09KD01013,ATAM VALVES LIMITED,NSE,NSE_EQ
NSE_EQ|INE1EEM01017,BLEL,INE1EEM01017,BEHARI LAL ENGINEERING L,NSE,NSE_EQ
NSE_EQ|INE397D01024,BHARTIARTL,INE397D01024,BHARTI AIRTEL LIMITED,NSE,NSE_EQ
NSE_EQ|INE192R01011,DMART,INE192R01011,AVENUE SUPERMARTS LIMITED,NSE,NSE_EQ
NSE_EQ|INE234A01025,NOVARTIND,INE234A01025,NOVARTIS INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE418L01047,NAZARA,INE418L01047,NAZARA TECHNOLOGIES LTD,NSE,NSE_EQ
NSE_EQ|INE928C01010,DAICHI,INE928C01010,DAI-ICHI KARKARIA LTD.,NSE,NSE_EQ
NSE_EQ|INE713R01022,GSPCROP,INE713R01022,GSP CROP SCIENCE LIMITED,NSE,NSE_EQ
NSE_EQ|INE266Y01019,DPABHUSHAN,INE266Y01019,D. P. ABHUSHAN LIMITED,NSE,NSE_EQ
NSE_EQ|INE757C01021,ADDIND,INE757C01021,ADDI INDUSTRIES LTD.,NSE,NSE_EQ
NSE_EQ|INE686F01025,UBL,INE686F01025,UNITED BREWERIES LTD,NSE,NSE_EQ
NSE_EQ|INE646B01010,MEDICAMEQ,INE646B01010,MEDICAMEN BIOTECH LIMITED,NSE,NSE_EQ
NSE_EQ|INE0YD401026,JAINREC,INE0YD401026,JAIN RESOURCE RECYCLING L,NSE,NSE_EQ
NSE_EQ|INE123F01029,MMTC,INE123F01029,MMTC LIMITED,NSE,NSE_EQ
NSE_EQ|INE008A01015,IDBI,INE008A01015,IDBI BANK LIMITED,NSE,NSE_EQ
NSE_EQ|INE202B01038,PIRAMALFIN,INE202B01038,PIRAMAL FINANCE LIMITED,NSE,NSE_EQ
NSE_EQ|INE884A01027,VAIBHAVGBL,INE884A01027,VAIBHAV GLOBAL LIMITED,NSE,NSE_EQ
NSE_EQ|INE461D01028,HLEGLAS,INE461D01028,HLE GLASCOAT LIMITED,NSE,NSE_EQ
NSE_EQ|INE321T01012,DOMS,INE321T01012,DOMS INDUSTRIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE0J5801029,JSLL,INE0J5801029,JEENA SIKHO LIFECARE LTD,NSE,NSE_EQ
NSE_EQ|INE256H01015,DYNPRO,INE256H01015,DYNEMIC PRODUCTS LIMITED,NSE,NSE_EQ
NSE_EQ|INE038F01029,TVTODAY,INE038F01029,TV TODAY NETWORK LTD,NSE,NSE_EQ
NSE_EQ|INE741A01011,MYSORPETRO,INE741A01011,MYSORE PETRO CHEMICALS L,NSE,NSE_EQ
NSE_EQ|INE686Y01026,FINEORG,INE686Y01026,FINE ORGANIC IND. LTD.,NSE,NSE_EQ
NSE_EQ|INE144J01027,20MICRONS,INE144J01027,20 MICRONS LTD,NSE,NSE_EQ
NSE_EQ|INE0HV901016,IXIGO,INE0HV901016,LE TRAVENUES TECHNOLOGY L,NSE,NSE_EQ
NSE_EQ|INE511Y01018,MMP,INE511Y01018,MMP INDUSTRIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE771F01041,FISCHER,INE771F01041,FISCHER MEDICAL VENTURE L,NSE,NSE_EQ
NSE_EQ|INE318C01014,SAYAJIHOTL,INE318C01014,SAYAJI HOTELS LTD.,NSE,NSE_EQ
NSE_EQ|INE020J01029,GOKUL,INE020J01029,GOKUL REFOILS & SOLV LTD,NSE,NSE_EQ
NSE_EQ|INE398A01010,VENKEYS,INE398A01010,VENKY S (INDIA) LIMITED,NSE,NSE_EQ
NSE_EQ|INE933S01016,INDIAMART,INE933S01016,INDIAMART INTERMESH LTD,NSE,NSE_EQ
NSE_EQ|INE02IJ01035,AZAD,INE02IJ01035,AZAD ENGINEERING LIMITED,NSE,NSE_EQ
NSE_EQ|INE177C01022,BATLIBOI,INE177C01022,BATLIBOI LTD.,NSE,NSE_EQ
NSE_EQ|INE059A01026,CIPLA,INE059A01026,CIPLA LTD,NSE,NSE_EQ
NSE_EQ|INE732I01021,ANGELONE,INE732I01021,ANGEL ONE LIMITED,NSE,NSE_EQ
NSE_EQ|INE01IU01018,SKYGOLD,INE01IU01018,SKY GOLD AND DIAMONDS LTD,NSE,NSE_EQ
NSE_EQ|INE351Y01019,BETA,INE351Y01019,BETA DRUGS LIMITED,NSE,NSE_EQ
NSE_EQ|INE426A01027,ALEMBICLTD,INE426A01027,ALEMBIC LIMITED,NSE,NSE_EQ
NSE_EQ|INE087B01017,ANIKINDS,INE087B01017,ANIK INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE149K01016,SANDUMA,INE149K01016,SANDUR MANG & IRON ORES L,NSE,NSE_EQ
NSE_EQ|INE094I01018,KOLTEPATIL,INE094I01018,KOLTE PATIL DEV. LTD.,NSE,NSE_EQ
NSE_EQ|INE0KBH01020,BLUEJET,INE0KBH01020,BLUE JET HEALTHCARE LTD,NSE,NSE_EQ
NSE_EQ|INE760A01029,KOKUYOCMLN,INE760A01029,KOKUYO CAMLIN LIMITED,NSE,NSE_EQ
NSE_EQ|INE722J01012,RKDL,INE722J01012,RAVI KUMAR DIST. LTD.,NSE,NSE_EQ
NSE_EQ|INE0CAZ01013,URBANCO,INE0CAZ01013,URBAN COMPANY LIMITED,NSE,NSE_EQ
NSE_EQ|INE0GMR01016,SWARAJ,INE0GMR01016,SWARAJ SUITING LIMITED,NSE,NSE_EQ
NSE_EQ|INE998H01012,ORIENTALTL,INE998H01012,ORIENTAL TRIMEX LTD,NSE,NSE_EQ
NSE_EQ|INE442D01010,MEDICAPQ,INE442D01010,MEDI CAPS LTD.,NSE,NSE_EQ
NSE_EQ|INE00E101023,BIKAJI,INE00E101023,BIKAJI FOODS INTERN LTD,NSE,NSE_EQ
NSE_EQ|INE725G01011,ICRA,INE725G01011,ICRA LIMITED,NSE,NSE_EQ
NSE_EQ|INE660A01013,SUNDARMFIN,INE660A01013,SUNDARAM FINANCE LTD,NSE,NSE_EQ
NSE_EQ|INE572D01014,FRONTSP,INE572D01014,FRONTIER SPRINGS LTD.,NSE,NSE_EQ
NSE_EQ|INE976A01021,WSTCSTPAPR,INE976A01021,WEST COAST PAPER MILLS LT,NSE,NSE_EQ
NSE_EQ|INE075D01018,GMBREW,INE075D01018,G M BREWERIES LTD,NSE,NSE_EQ
NSE_EQ|INE163A01018,NOCIL,INE163A01018,NOCIL LIMITED,NSE,NSE_EQ
NSE_EQ|INE716F01012,INDOKEM,INE716F01012,INDOKEM LTD.,NSE,NSE_EQ
NSE_EQ|INE945H01021,V2RETAIL,INE945H01021,V2 RETAIL LIMITED,NSE,NSE_EQ
NSE_EQ|INE974B01016,CHEVIOT,INE974B01016,CHEVIOT COMPANY LIMITED,NSE,NSE_EQ
NSE_EQ|INE00QT01015,SGIL,INE00QT01015,SYNERGY GREEN IND. LTD,NSE,NSE_EQ
NSE_EQ|INE03QK01018,COHANCE,INE03QK01018,COHANCE LIFESCIENCES LTD,NSE,NSE_EQ
NSE_EQ|INE138Y01010,KFINTECH,INE138Y01010,KFIN TECHNOLOGIES LIMITED,NSE,NSE_EQ
NSE_EQ|INE820Y01021,AJOONI,INE820Y01021,AJOONI BIOTECH LIMITED,NSE,NSE_EQ
NSE_EQ|INE377Y01014,BAJAJHFL,INE377Y01014,BAJAJ HOUSING FINANCE LTD,NSE,NSE_EQ
NSE_EQ|INE168P01015,EMCURE,INE168P01015,EMCURE PHARMACEUTICALS L,NSE,NSE_EQ
NSE_EQ|INE344D01018,KAMANWALA,INE344D01018,KAMANWALA HOUSING CONST L,NSE,NSE_EQ
NSE_EQ|INE767A01016,AARTIDRUGS,INE767A01016,AARTI DRUGS LTD.,NSE,NSE_EQ
NSE_EQ|INE643A01035,JTEKTINDIA,INE643A01035,JTEKT INDIA LIMITED,NSE,NSE_EQ
NSE_EQ|INE343G01021,BHARTIHEXA,INE343G01021,BHARTI HEXACOM LIMITED,NSE,NSE_EQ
NSE_EQ|INE481Y01014,GICRE,INE481Y01014,GENERAL INS CORP OF INDIA,NSE,NSE_EQ
NSE_EQ|INE797F01020,JUBLFOOD,INE797F01020,JUBILANT FOODWORKS LTD,NSE,NSE_EQ
NSE_EQ|INE0L0L01012,MODIS,INE0L0L01012,MODIS NAVNIRMAN LTD,NSE,NSE_EQ
NSE_EQ|INE109C01017,ARMANFIN,INE109C01017,ARMAN FIN SERV LTD,NSE,NSE_EQ
NSE_EQ|INE180A01020,MFSL,INE180A01020,MAX FINANCIAL SERV LTD,NSE,NSE_EQ
NSE_EQ|INE451F01024,APOLSINHOT,INE451F01024,APOLLO SINDOORI HOTEL LTD,NSE,NSE_EQ
NSE_EQ|INE505Y01010,VINEETLAB,INE505Y01010,VINEET LABORATORIES LTD,NSE,NSE_EQ
NSE_EQ|INE091G01026,JAIBALAJI,INE091G01026,JAI BALAJI INDUSTRIES LTD,NSE,NSE_EQ
NSE_EQ|INE116D01028,BAGFILMS,INE116D01028,B.A.G FILMS AND MEDIA LTD,NSE,NSE_EQ
NSE_EQ|INE0KNW01016,KNAGRI,INE0KNW01016,KN AGRI RESOURCES LIMITED,NSE,NSE_EQ
NSE_EQ|INE786F01031,UTTAMSUGAR,INE786F01031,UTTAM SUGAR MILLS LTD.,NSE,NSE_EQ
NSE_EQ|INE00KV01022,RAJMET,INE00KV01022,RAJNANDINI METAL LIMITED,NSE,NSE_EQ
NSE_EQ|INE02PY01013,BOROLTD,INE02PY01013,BOROSIL LIMITED,NSE,NSE_EQ
NSE_EQ|INE506V01022,RUBICON,INE506V01022,RUBICON RESEARCH LIMITED,NSE,NSE_EQ
NSE_EQ|INE1RDG01013,PNGSREVA,INE1RDG01013,PNGS REVA DIAMOND JEWEL L,NSE,NSE_EQ
NSE_EQ|INE870D01012,NFL,INE870D01012,NATIONAL FERT. LTD,NSE,NSE_EQ
NSE_EQ|INE05TO01019,AEROPLANE,INE05TO01019,AMIR CHAND JAG KUM (E) L,NSE,NSE_EQ
NSE_EQ|INE102B01014,CHOICEIN,INE102B01014,CHOICE INTERNATIONAL LTD,NSE,NSE_EQ
NSE_EQ|INE210A01017,WILLAMAGOR,INE210A01017,WILLIAMSON MAGOR,NSE,NSE_EQ
NSE_EQ|INE949L01017,AUBANK,INE949L01017,AU SMALL FINANCE BANK LTD,NSE,NSE_EQ
NSE_EQ|INE341H01023,LKPSEC,INE341H01023,L K P SECURITIES LTD.,NSE,NSE_EQ
NSE_EQ|INE255X01014,MSTCLTD,INE255X01014,MSTC LIMITED,NSE,NSE_EQ
NSE_EQ|INE544R01021,GREENLAM,INE544R01021,GREENLAM INDUSTRIES LTD.,NSE,NSE_EQ
NSE_EQ|INE881D01027,OFSS,INE881D01027,ORACLE FIN SERV SOFT LTD.,NSE,NSE_EQ
NSE_EQ|INE346W01013,APEX,INE346W01013,APEX FROZEN FOODS LIMITED,NSE,NSE_EQ
NSE_EQ|INE539A01019,GHCL,INE539A01019,GHCL LIMITED,NSE,NSE_EQ
NSE_EQ|INE882A01013,MARALOVER,INE882A01013,MARAL OVERSEAS LTD,NSE,NSE_EQ
NSE_EQ|INE668D01028,DONEAR,INE668D01028,DONEAR IND. LIMITED,NSE,NSE_EQ
NSE_EQ|INE795G01014,HDFCLIFE,INE795G01014,HDFC LIFE INS CO LTD,NSE,NSE_EQ
